company,date,closing_price
삼성전자,2004.05.12,"525,000"
삼성전자,2004.05.11,"501,000"
삼성전자,2004.05.10,"509,000"
삼성전자,2004.05.07,"540,000"
삼성전자,2004.05.06,"528,000"
삼성전자,2004.05.04,"555,000"
삼성전자,2004.05.03,"556,000"
삼성전자,2004.04.30,"557,000"
삼성전자,2004.04.29,"576,000"
삼성전자,2004.04.28,"602,000"
삼성전자,2004.04.27,"618,000"
삼성전자,2004.04.26,"626,000"
삼성전자,2004.04.23,"637,000"
삼성전자,2004.04.22,"620,000"
삼성전자,2004.04.21,"625,000"
삼성전자,2004.04.20,"615,000"
삼성전자,2004.04.19,"599,000"
삼성전자,2004.04.16,"594,000"
삼성전자,2004.04.14,"615,000"
삼성전자,2004.04.13,"616,000"
삼성전자,2004.04.12,"610,000"
삼성전자,2004.04.09,"595,000"
삼성전자,2004.04.08,"605,000"
삼성전자,2004.04.07,"600,000"
삼성전자,2004.04.06,"595,000"
삼성전자,2004.04.02,"565,000"
삼성전자,2004.04.01,"575,000"
삼성전자,2004.03.31,"572,000"
삼성전자,2004.03.30,"560,000"
삼성전자,2004.03.29,"555,000"
삼성전자,2004.03.26,"545,000"
삼성전자,2004.03.25,"535,000"
삼성전자,2004.03.24,"542,000"
삼성전자,2004.03.23,"541,000"
삼성전자,2004.03.22,"544,000"
삼성전자,2004.03.19,"555,000"
삼성전자,2004.03.18,"544,000"
삼성전자,2004.03.17,"545,000"
삼성전자,2004.03.16,"528,000"
삼성전자,2004.03.15,"525,000"
삼성전자,2004.03.12,"524,000"
삼성전자,2004.03.11,"533,000"
삼성전자,2004.03.10,"531,000"
삼성전자,2004.03.09,"539,000"
삼성전자,2004.03.08,"549,000"
삼성전자,2004.03.05,"564,000"
삼성전자,2004.03.04,"569,000"
삼성전자,2004.03.03,"554,000"
삼성전자,2004.03.02,"554,000"
삼성전자,2004.02.27,"545,000"
삼성전자,2004.02.26,"526,000"
삼성전자,2004.02.25,"525,000"
삼성전자,2004.02.24,"531,000"
삼성전자,2004.02.23,"547,000"
삼성전자,2004.02.20,"549,000"
삼성전자,2004.02.19,"555,000"
삼성전자,2004.02.18,"549,000"
삼성전자,2004.02.17,"560,000"
삼성전자,2004.02.16,"563,000"
삼성전자,2004.02.13,"555,000"
삼성전자,2004.02.12,"549,000"
삼성전자,2004.02.11,"554,000"
삼성전자,2004.02.10,"546,000"
삼성전자,2004.02.09,"543,000"
삼성전자,2004.02.06,"527,000"
삼성전자,2004.02.05,"512,000"
삼성전자,2004.02.04,"509,000"
삼성전자,2004.02.03,"517,000"
삼성전자,2004.02.02,"530,000"
삼성전자,2004.01.30,"524,000"
삼성전자,2004.01.29,"533,000"
삼성전자,2004.01.28,"538,000"
삼성전자,2004.01.27,"535,000"
삼성전자,2004.01.26,"545,000"
삼성전자,2004.01.20,"526,000"
삼성전자,2004.01.19,"521,000"
삼성전자,2004.01.16,"506,000"
삼성전자,2004.01.15,"496,500"
삼성전자,2004.01.14,"494,500"
삼성전자,2004.01.13,"503,000"
삼성전자,2004.01.12,"505,000"
삼성전자,2004.01.09,"508,000"
삼성전자,2004.01.08,"469,000"
삼성전자,2004.01.07,"465,000"
삼성전자,2004.01.06,"460,000"
삼성전자,2004.01.05,"457,500"
삼성전자,2004.01.02,"449,000"
삼성전자,2003.12.30,"451,000"
삼성전자,2003.12.29,"440,000"
삼성전자,2003.12.26,"441,500"
삼성전자,2003.12.24,"439,000"
삼성전자,2003.12.23,"442,000"
삼성전자,2003.12.22,"442,000"
삼성전자,2003.12.19,"448,500"
삼성전자,2003.12.18,"442,500"
삼성전자,2003.12.17,"442,500"
삼성전자,2003.12.16,"454,000"
삼성전자,2003.12.15,"461,000"
삼성전자,2003.12.12,"455,000"
삼성전자,2003.12.11,"452,500"
삼성전자,2003.12.10,"453,000"
삼성전자,2003.12.09,"445,000"
삼성전자,2003.12.08,"450,000"
삼성전자,2003.12.05,"451,500"
삼성전자,2003.12.04,"461,000"
삼성전자,2003.12.03,"471,000"
삼성전자,2003.12.02,"468,500"
삼성전자,2003.12.01,"466,000"
삼성전자,2003.11.28,"465,000"
삼성전자,2003.11.27,"455,500"
삼성전자,2003.11.26,"455,000"
삼성전자,2003.11.25,"451,500"
삼성전자,2003.11.24,"443,500"
삼성전자,2003.11.21,"456,000"
삼성전자,2003.11.20,"449,000"
삼성전자,2003.11.19,"456,500"
삼성전자,2003.11.18,"466,500"
삼성전자,2003.11.17,"461,000"
삼성전자,2003.11.14,"469,000"
삼성전자,2003.11.13,"477,000"
삼성전자,2003.11.12,"470,000"
삼성전자,2003.11.11,"461,000"
삼성전자,2003.11.10,"466,000"
삼성전자,2003.11.07,"477,000"
삼성전자,2003.11.06,"465,000"
삼성전자,2003.11.05,"480,000"
삼성전자,2003.11.04,"479,000"
삼성전자,2003.11.03,"474,500"
삼성전자,2003.10.31,"470,000"
삼성전자,2003.10.30,"471,000"
삼성전자,2003.10.29,"467,000"
삼성전자,2003.10.28,"462,000"
삼성전자,2003.10.27,"448,000"
삼성전자,2003.10.24,"437,000"
삼성전자,2003.10.23,"447,500"
삼성전자,2003.10.22,"470,000"
삼성전자,2003.10.21,"462,000"
삼성전자,2003.10.20,"458,000"
삼성전자,2003.10.17,"452,000"
삼성전자,2003.10.16,"459,500"
삼성전자,2003.10.15,"451,000"
삼성전자,2003.10.14,"453,000"
삼성전자,2003.10.13,"445,000"
삼성전자,2003.10.10,"445,000"
삼성전자,2003.10.09,"428,500"
삼성전자,2003.10.08,"424,000"
삼성전자,2003.10.07,"426,000"
삼성전자,2003.10.06,"421,000"
삼성전자,2003.10.02,"408,500"
삼성전자,2003.10.01,"400,000"
삼성전자,2003.09.30,"392,000"
삼성전자,2003.09.29,"386,500"
삼성전자,2003.09.26,"388,000"
삼성전자,2003.09.25,"401,000"
삼성전자,2003.09.24,"405,000"
삼성전자,2003.09.23,"397,500"
삼성전자,2003.09.22,"403,000"
삼성전자,2003.09.19,"430,000"
삼성전자,2003.09.18,"444,000"
삼성전자,2003.09.17,"449,500"
삼성전자,2003.09.16,"444,500"
삼성전자,2003.09.15,"437,500"
삼성전자,2003.09.09,"462,000"
삼성전자,2003.09.08,"451,500"
삼성전자,2003.09.05,"443,000"
삼성전자,2003.09.04,"436,000"
삼성전자,2003.09.03,"432,500"
삼성전자,2003.09.02,"430,500"
삼성전자,2003.09.01,"437,000"
삼성전자,2003.08.29,"435,000"
삼성전자,2003.08.28,"438,000"
삼성전자,2003.08.27,"443,000"
삼성전자,2003.08.26,"445,500"
삼성전자,2003.08.25,"443,000"
삼성전자,2003.08.22,"446,000"
삼성전자,2003.08.21,"441,500"
삼성전자,2003.08.20,"435,000"
삼성전자,2003.08.19,"430,000"
삼성전자,2003.08.18,"419,000"
삼성전자,2003.08.14,"425,000"
삼성전자,2003.08.13,"412,500"
삼성전자,2003.08.12,"400,000"
삼성전자,2003.08.11,"408,000"
삼성전자,2003.08.08,"406,000"
삼성전자,2003.08.07,"410,000"
삼성전자,2003.08.06,"413,000"
삼성전자,2003.08.05,"428,000"
삼성전자,2003.08.04,"421,500"
삼성전자,2003.08.01,"426,000"
삼성전자,2003.07.31,"416,000"
삼성전자,2003.07.30,"421,500"
삼성전자,2003.07.29,"423,500"
삼성전자,2003.07.28,"418,000"
삼성전자,2003.07.25,"408,000"
삼성전자,2003.07.24,"406,500"
삼성전자,2003.07.23,"403,500"
삼성전자,2003.07.22,"412,000"
삼성전자,2003.07.21,"407,000"
삼성전자,2003.07.18,"404,000"
삼성전자,2003.07.16,"418,000"
삼성전자,2003.07.15,"408,000"
삼성전자,2003.07.14,"409,500"
삼성전자,2003.07.11,"394,000"
삼성전자,2003.07.10,"392,000"
삼성전자,2003.07.09,"396,500"
삼성전자,2003.07.08,"398,500"
삼성전자,2003.07.07,"386,000"
삼성전자,2003.07.04,"384,000"
삼성전자,2003.07.03,"382,000"
삼성전자,2003.07.02,"371,000"
삼성전자,2003.07.01,"362,000"
삼성전자,2003.06.30,"355,000"
삼성전자,2003.06.27,"361,000"
삼성전자,2003.06.26,"364,500"
삼성전자,2003.06.25,"359,500"
삼성전자,2003.06.24,"351,500"
삼성전자,2003.06.23,"357,000"
삼성전자,2003.06.20,"364,000"
삼성전자,2003.06.19,"370,000"
삼성전자,2003.06.18,"354,000"
삼성전자,2003.06.17,"357,000"
삼성전자,2003.06.16,"341,000"
삼성전자,2003.06.13,"350,500"
삼성전자,2003.06.12,"350,000"
삼성전자,2003.06.11,"345,000"
삼성전자,2003.06.10,"344,000"
삼성전자,2003.06.09,"344,000"
삼성전자,2003.06.05,"333,500"
삼성전자,2003.06.04,"329,000"
삼성전자,2003.06.03,"323,500"
삼성전자,2003.06.02,"334,000"
삼성전자,2003.05.30,"324,000"
삼성전자,2003.05.29,"324,500"
삼성전자,2003.05.28,"321,000"
삼성전자,2003.05.27,"314,000"
삼성전자,2003.05.26,"317,000"
삼성전자,2003.05.23,"312,000"
삼성전자,2003.05.22,"300,000"
삼성전자,2003.05.21,"304,000"
삼성전자,2003.05.20,"306,500"
삼성전자,2003.05.19,"301,000"
삼성전자,2003.05.16,"307,000"
삼성전자,2003.05.15,"315,000"
삼성전자,2003.05.14,"309,500"
삼성전자,2003.05.13,"316,000"
삼성전자,2003.05.12,"327,000"
삼성전자,2003.05.09,"317,000"
삼성전자,2003.05.07,"319,500"
삼성전자,2003.05.06,"313,000"
삼성전자,2003.05.02,"307,000"
삼성전자,2003.04.30,"305,000"
삼성전자,2003.04.29,"300,500"
삼성전자,2003.04.28,"285,000"
삼성전자,2003.04.25,"287,500"
삼성전자,2003.04.24,"295,000"
삼성전자,2003.04.23,"300,000"
삼성전자,2003.04.22,"298,500"
삼성전자,2003.04.21,"309,000"
삼성전자,2003.04.18,"315,000"
삼성전자,2003.04.17,"302,000"
삼성전자,2003.04.16,"310,500"
삼성전자,2003.04.15,"296,000"
삼성전자,2003.04.14,"285,500"
삼성전자,2003.04.11,"285,000"
삼성전자,2003.04.10,"288,000"
삼성전자,2003.04.09,"286,500"
삼성전자,2003.04.08,"299,000"
삼성전자,2003.04.07,"299,000"
삼성전자,2003.04.04,"283,500"
삼성전자,2003.04.03,"279,000"
삼성전자,2003.04.02,"279,000"
삼성전자,2003.04.01,"284,000"
삼성전자,2003.03.31,"284,000"
삼성전자,2003.03.28,"307,000"
삼성전자,2003.03.27,"298,500"
삼성전자,2003.03.26,"304,000"
삼성전자,2003.03.25,"306,000"
삼성전자,2003.03.24,"312,500"
삼성전자,2003.03.21,"315,000"
삼성전자,2003.03.20,"311,500"
삼성전자,2003.03.19,"296,000"
삼성전자,2003.03.18,"299,000"
삼성전자,2003.03.17,"288,000"
삼성전자,2003.03.14,"296,500"
삼성전자,2003.03.13,"290,000"
삼성전자,2003.03.12,"290,000"
삼성전자,2003.03.11,"287,500"
삼성전자,2003.03.10,"286,500"
삼성전자,2003.03.07,"281,000"
삼성전자,2003.03.06,"276,000"
삼성전자,2003.03.05,"276,000"
삼성전자,2003.03.04,"285,000"
삼성전자,2003.03.03,"295,000"
삼성전자,2003.02.28,"279,500"
삼성전자,2003.02.27,"283,500"
삼성전자,2003.02.26,"284,000"
삼성전자,2003.02.25,"289,500"
삼성전자,2003.02.24,"309,500"
삼성전자,2003.02.21,"302,000"
삼성전자,2003.02.20,"302,500"
삼성전자,2003.02.19,"297,000"
삼성전자,2003.02.18,"293,000"
삼성전자,2003.02.17,"290,500"
삼성전자,2003.02.14,"273,000"
삼성전자,2003.02.13,"271,500"
삼성전자,2003.02.12,"280,000"
삼성전자,2003.02.11,"271,500"
삼성전자,2003.02.10,"269,500"
삼성전자,2003.02.07,"274,000"
삼성전자,2003.02.06,"283,000"
삼성전자,2003.02.05,"291,000"
삼성전자,2003.02.04,"294,000"
삼성전자,2003.02.03,"293,000"
삼성전자,2003.01.30,"291,500"
삼성전자,2003.01.29,"291,500"
삼성전자,2003.01.28,"307,000"
삼성전자,2003.01.27,"299,000"
삼성전자,2003.01.24,"313,000"
삼성전자,2003.01.23,"316,000"
삼성전자,2003.01.22,"311,500"
삼성전자,2003.01.21,"319,000"
삼성전자,2003.01.20,"320,000"
삼성전자,2003.01.17,"320,500"
삼성전자,2003.01.16,"330,000"
삼성전자,2003.01.15,"324,000"
삼성전자,2003.01.14,"328,500"
삼성전자,2003.01.13,"334,500"
삼성전자,2003.01.10,"324,000"
삼성전자,2003.01.09,"323,000"
삼성전자,2003.01.08,"340,000"
삼성전자,2003.01.07,"342,500"
삼성전자,2003.01.06,"349,500"
삼성전자,2003.01.03,"344,000"
삼성전자,2003.01.02,"321,500"
삼성전자,2002.12.30,"314,000"
삼성전자,2002.12.27,"336,000"
삼성전자,2002.12.26,"339,500"
삼성전자,2002.12.24,"342,500"
삼성전자,2002.12.23,"348,000"
삼성전자,2002.12.20,"358,000"
삼성전자,2002.12.18,"357,500"
삼성전자,2002.12.17,"353,500"
삼성전자,2002.12.16,"348,500"
삼성전자,2002.12.13,"362,000"
삼성전자,2002.12.12,"368,000"
삼성전자,2002.12.11,"366,000"
삼성전자,2002.12.10,"364,500"
삼성전자,2002.12.09,"372,500"
삼성전자,2002.12.06,"372,000"
삼성전자,2002.12.05,"373,500"
삼성전자,2002.12.04,"373,500"
삼성전자,2002.12.03,"393,000"
삼성전자,2002.12.02,"387,000"
삼성전자,2002.11.29,"387,000"
삼성전자,2002.11.28,"385,000"
삼성전자,2002.11.27,"380,000"
삼성전자,2002.11.26,"378,500"
삼성전자,2002.11.25,"378,500"
삼성전자,2002.11.22,"373,000"
삼성전자,2002.11.21,"369,000"
삼성전자,2002.11.20,"360,000"
삼성전자,2002.11.19,"352,500"
삼성전자,2002.11.18,"351,000"
삼성전자,2002.11.15,"358,000"
삼성전자,2002.11.14,"340,000"
삼성전자,2002.11.13,"349,000"
삼성전자,2002.11.12,"346,500"
삼성전자,2002.11.11,"349,000"
삼성전자,2002.11.08,"359,500"
삼성전자,2002.11.07,"366,500"
삼성전자,2002.11.06,"365,500"
삼성전자,2002.11.05,"361,500"
삼성전자,2002.11.04,"367,500"
삼성전자,2002.11.01,"341,000"
삼성전자,2002.10.31,"345,000"
삼성전자,2002.10.30,"338,000"
삼성전자,2002.10.29,"353,000"
삼성전자,2002.10.28,"361,000"
삼성전자,2002.10.25,"340,000"
삼성전자,2002.10.24,"334,000"
삼성전자,2002.10.23,"328,000"
삼성전자,2002.10.22,"319,500"
삼성전자,2002.10.21,"324,000"
삼성전자,2002.10.18,"326,500"
삼성전자,2002.10.17,"307,500"
삼성전자,2002.10.16,"305,000"
삼성전자,2002.10.15,"300,000"
삼성전자,2002.10.14,"288,000"
삼성전자,2002.10.11,"273,500"
삼성전자,2002.10.10,"273,500"
삼성전자,2002.10.09,"297,500"
삼성전자,2002.10.08,"300,000"
삼성전자,2002.10.07,"296,000"
삼성전자,2002.10.04,"306,000"
삼성전자,2002.10.02,"299,500"
삼성전자,2002.10.01,"297,500"
삼성전자,2002.09.30,"298,500"
삼성전자,2002.09.27,"309,500"
삼성전자,2002.09.26,"314,000"
삼성전자,2002.09.25,"307,000"
삼성전자,2002.09.24,"319,000"
삼성전자,2002.09.23,"321,500"
삼성전자,2002.09.19,"335,000"
삼성전자,2002.09.18,"333,000"
삼성전자,2002.09.17,"342,000"
삼성전자,2002.09.16,"327,500"
삼성전자,2002.09.13,"331,500"
삼성전자,2002.09.12,"343,000"
삼성전자,2002.09.11,"336,500"
삼성전자,2002.09.10,"330,000"
삼성전자,2002.09.09,"323,500"
삼성전자,2002.09.06,"322,000"
삼성전자,2002.09.05,"321,000"
삼성전자,2002.09.04,"324,000"
삼성전자,2002.09.03,"333,500"
삼성전자,2002.09.02,"340,000"
삼성전자,2002.08.30,"331,000"
삼성전자,2002.08.29,"328,000"
삼성전자,2002.08.28,"328,000"
삼성전자,2002.08.27,"333,000"
삼성전자,2002.08.26,"340,500"
삼성전자,2002.08.23,"345,000"
삼성전자,2002.08.22,"347,500"
삼성전자,2002.08.21,"350,000"
삼성전자,2002.08.20,"346,000"
삼성전자,2002.08.19,"333,000"
삼성전자,2002.08.16,"325,500"
삼성전자,2002.08.14,"322,000"
삼성전자,2002.08.13,"324,500"
삼성전자,2002.08.12,"317,000"
삼성전자,2002.08.09,"319,000"
삼성전자,2002.08.08,"313,500"
삼성전자,2002.08.07,"312,000"
삼성전자,2002.08.06,"300,000"
삼성전자,2002.08.05,"309,000"
삼성전자,2002.08.02,"319,500"
삼성전자,2002.08.01,"324,500"
삼성전자,2002.07.31,"332,500"
삼성전자,2002.07.30,"333,000"
삼성전자,2002.07.29,"325,000"
삼성전자,2002.07.26,"320,000"
삼성전자,2002.07.25,"339,000"
삼성전자,2002.07.24,"335,000"
삼성전자,2002.07.23,"345,000"
삼성전자,2002.07.22,"330,000"
삼성전자,2002.07.19,"341,500"
삼성전자,2002.07.18,"357,000"
삼성전자,2002.07.16,"354,000"
삼성전자,2002.07.15,"353,000"
삼성전자,2002.07.12,"352,000"
삼성전자,2002.07.11,"331,500"
삼성전자,2002.07.10,"347,000"
삼성전자,2002.07.09,"362,000"
삼성전자,2002.07.08,"359,000"
삼성전자,2002.07.05,"358,000"
삼성전자,2002.07.04,"350,000"
삼성전자,2002.07.03,"338,000"
삼성전자,2002.07.02,"337,500"
삼성전자,2002.06.28,"329,000"
삼성전자,2002.06.27,"313,000"
삼성전자,2002.06.26,"309,000"
삼성전자,2002.06.25,"338,500"
삼성전자,2002.06.24,"339,000"
삼성전자,2002.06.21,"340,000"
삼성전자,2002.06.20,"341,000"
삼성전자,2002.06.19,"348,500"
삼성전자,2002.06.18,"363,000"
삼성전자,2002.06.17,"359,000"
삼성전자,2002.06.14,"359,500"
삼성전자,2002.06.12,"352,000"
삼성전자,2002.06.11,"350,000"
삼성전자,2002.06.10,"350,000"
삼성전자,2002.06.07,"345,000"
삼성전자,2002.06.05,"355,500"
삼성전자,2002.06.04,"352,000"
삼성전자,2002.06.03,"351,000"
삼성전자,2002.05.31,"342,000"
삼성전자,2002.05.30,"355,000"
삼성전자,2002.05.29,"362,000"
삼성전자,2002.05.28,"369,500"
삼성전자,2002.05.27,"361,500"
삼성전자,2002.05.24,"366,000"
삼성전자,2002.05.23,"360,000"
삼성전자,2002.05.22,"370,000"
삼성전자,2002.05.21,"356,000"
삼성전자,2002.05.20,"370,000"
삼성전자,2002.05.17,"382,500"
삼성전자,2002.05.16,"370,000"
삼성전자,2002.05.15,"376,000"
삼성전자,2002.05.14,"358,000"
삼성전자,2002.05.13,"335,500"
삼성전자,2002.05.10,"334,000"
삼성전자,2002.05.09,"362,000"
삼성전자,2002.05.08,"362,500"
삼성전자,2002.05.07,"352,000"
삼성전자,2002.05.06,"348,000"
삼성전자,2002.05.03,"370,000"
삼성전자,2002.05.02,"379,500"
삼성전자,2002.04.30,"382,000"
삼성전자,2002.04.29,"381,000"
삼성전자,2002.04.26,"400,000"
삼성전자,2002.04.25,"413,000"
삼성전자,2002.04.24,"432,000"
삼성전자,2002.04.23,"427,000"
삼성전자,2002.04.22,"410,000"
삼성전자,2002.04.19,"396,000"
삼성전자,2002.04.18,"406,500"
삼성전자,2002.04.17,"406,000"
삼성전자,2002.04.16,"389,000"
삼성전자,2002.04.15,"385,000"
삼성전자,2002.04.12,"369,000"
삼성전자,2002.04.11,"359,500"
삼성전자,2002.04.10,"356,000"
삼성전자,2002.04.09,"369,000"
삼성전자,2002.04.08,"369,000"
삼성전자,2002.04.04,"389,000"
삼성전자,2002.04.03,"404,000"
삼성전자,2002.04.02,"398,500"
삼성전자,2002.04.01,"374,000"
삼성전자,2002.03.29,"368,000"
삼성전자,2002.03.28,"357,500"
삼성전자,2002.03.27,"363,500"
삼성전자,2002.03.26,"349,000"
삼성전자,2002.03.25,"340,000"
삼성전자,2002.03.22,"350,500"
삼성전자,2002.03.21,"341,500"
삼성전자,2002.03.20,"349,000"
삼성전자,2002.03.19,"349,000"
삼성전자,2002.03.18,"332,000"
삼성전자,2002.03.15,"330,000"
삼성전자,2002.03.14,"344,000"
삼성전자,2002.03.13,"348,000"
삼성전자,2002.03.12,"353,000"
삼성전자,2002.03.11,"348,500"
삼성전자,2002.03.08,"349,000"
삼성전자,2002.03.07,"356,000"
삼성전자,2002.03.06,"363,000"
삼성전자,2002.03.05,"361,000"
삼성전자,2002.03.04,"350,000"
삼성전자,2002.02.28,"343,000"
삼성전자,2002.02.27,"350,000"
삼성전자,2002.02.26,"337,000"
삼성전자,2002.02.25,"332,000"
삼성전자,2002.02.22,"333,500"
삼성전자,2002.02.21,"338,000"
삼성전자,2002.02.20,"340,000"
삼성전자,2002.02.19,"342,500"
삼성전자,2002.02.18,"343,000"
삼성전자,2002.02.15,"341,500"
삼성전자,2002.02.14,"355,000"
삼성전자,2002.02.08,"321,000"
삼성전자,2002.02.07,"315,000"
삼성전자,2002.02.06,"319,000"
삼성전자,2002.02.05,"323,000"
삼성전자,2002.02.04,"312,000"
삼성전자,2002.02.01,"309,000"
삼성전자,2002.01.31,"300,500"
삼성전자,2002.01.30,"303,000"
삼성전자,2002.01.29,"315,000"
삼성전자,2002.01.28,"318,500"
삼성전자,2002.01.25,"323,000"
삼성전자,2002.01.24,"310,000"
삼성전자,2002.01.23,"308,000"
삼성전자,2002.01.22,"300,000"
삼성전자,2002.01.21,"291,000"
삼성전자,2002.01.18,"296,000"
삼성전자,2002.01.17,"300,000"
삼성전자,2002.01.16,"301,500"
삼성전자,2002.01.15,"312,000"
삼성전자,2002.01.14,"330,000"
삼성전자,2002.01.11,"306,000"
삼성전자,2002.01.10,"308,000"
삼성전자,2002.01.09,"322,500"
삼성전자,2002.01.08,"311,500"
삼성전자,2002.01.07,"318,000"
삼성전자,2002.01.04,"319,000"
삼성전자,2002.01.03,"302,000"
삼성전자,2002.01.02,"308,000"
삼성전자,2001.12.28,"279,000"
삼성전자,2001.12.27,"270,000"
삼성전자,2001.12.26,"258,000"
삼성전자,2001.12.24,"252,500"
삼성전자,2001.12.21,"251,500"
삼성전자,2001.12.20,"265,000"
삼성전자,2001.12.19,"264,000"
삼성전자,2001.12.18,"260,500"
삼성전자,2001.12.17,"250,500"
삼성전자,2001.12.14,"255,000"
